Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,what is a capital,,,,,,1300,52,0.04,0.00,1560000000,Informational,"Instant Answer, Site Links, Video, Related Searches, See Results About, AI Overview","0.19,0.24,0.24,0.13,0.10,0.13,0.15,0.08,0.10,0.36,0.10,0.43",20,,
us,what is an sop in business,,,,,,1300,38,1.26,0.03,195000000,Informational,"Discussions And Forums, AI Overview, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.55,1.00,1.00,0.81,1.00,0.81,0.81,0.81,0.81,1.00,1.00,0.81",20,,
us,what is capital in business,,,,,,1300,32,4.39,0.00,1420000000,Informational,"People Also Ask, Related Searches, Short Videos, Site Links, Video, Featured Snippet","0.34,0.55,0.44,0.44,0.44,0.44,0.24,0.24,0.44,0.82,0.82,0.65",20,,
us,what is infant mortality,,,,,,1000,41,0.00,0.00,98900000,Informational,"Video, Video Carousel, Related Searches, AI Overview, Site Links","0.36,0.36,0.66,0.54,0.54,0.36,0.24,0.30,0.24,0.66,1.00,0.66",20,,
us,what is maintenance,,,,,,1300,38,0.00,0.00,1710000000,Informational,"Site Links, Video, People Also Ask, Related Searches, Knowledge Panel","0.52,0.68,0.68,0.68,0.68,0.84,1.00,0.84,1.00,1.00,0.84,0.31",20,,
us,what is rav,,,,,,1300,17,0.00,0.00,93400000,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Site Links, Video, Image, Video Carousel","0.66,0.54,0.36,0.24,0.13,0.10,0.02,0.02,0.03,0.07,0.10,0.10",20,,
us,what is roa,,,,,,1300,28,0.05,0.00,89000000,Informational,"Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Video","0.68,0.52,1.00,0.52,0.84,0.52,0.52,0.46,0.52,0.84,0.84,0.52",90,,
us,what is spc,,,,,,1300,49,0.97,0.01,102000000,Informational,"Site Links, Video, Video Carousel, Related Searches, AI Overview","0.52,0.68,0.68,0.84,0.84,0.68,0.52,0.52,0.52,0.52,0.68,0.68",20,,
us,what is the lubrication,,,,,,1300,0,0.27,0.01,62000000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, See Results About, AI Overview, Site Links","0.36,0.05,0.03,0.04,1.00,0.66,0.80,0.01,0.24,0.52,0.66,0.00",,,
us,what is the purpose of an action plan,,,,,,1300,53,0.00,0.00,899000000,Informational,"Video, Related Searches, AI Overview","0.30,0.30,0.24,0.41,1.00,0.79,0.54,0.30,0.54,0.79,0.66,0.79",90,,
us,what is uid,,,,,,1300,28,0.00,0.00,243000000,Informational,"People Also Ask, Related Searches, See Results About, Short Videos, AI Overview, Site Links, Video","0.81,0.81,0.62,1.00,0.62,0.81,0.62,0.81,0.62,0.81,0.81,0.81",20,,
us,whats sop,,,,,,1300,33,2.54,0.02,277000000,Informational,"Video, Related Searches, AI Overview","0.03,0.03,0.04,0.01,0.04,0.07,0.07,0.07,0.03,1.00,0.66,0.43",75,,
us,5 whys root analysis,,,,,,1000,55,1.68,0.08,286000000,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Video, Adwords Bottom","0.34,0.07,0.65,0.82,1.00,0.05,0.11,0.01,0.24,0.65,0.65,0.05",20,,
us,acronym sop,,,,,,1000,58,0.00,0.00,3170000,Informational,"Knowledge Panel, Video, Image, Video Carousel, Related Searches, Short Videos, AI Overview","0.00,0.00,0.84,0.84,1.00,0.68,0.68,0.68,0.84,0.68,0.52,0.31",70,,
us,administration what is,,,,,,1000,40,0.00,0.00,916000000,Informational,"People Also Ask, Related Searches, Knowledge Panel, Site Links, Video","0.46,0.08,0.84,0.68,0.84,0.68,1.00,0.05,0.11,0.68,0.68,0.08",20,,
us,ai manufacturing,,,,,,1000,70,7.28,0.42,557000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview","0.62,0.36,0.45,0.81,0.62,0.45,0.81,0.55,0.45,0.81,0.81,0.55",75,,
us,asset inventory management,,,,,,880,30,23.57,0.24,116000000,Informational,"AI Overview, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Adwords Middle","0.37,0.37,0.31,0.46,0.46,0.52,0.52,0.68,0.68,0.52,0.52,0.68",20,,
us,asset watch,,,,,,1000,19,2.92,0.22,467000000,Navigational,"Site Links, Video, Adwords Top, Video Carousel, Related Searches, See Results About","0.36,1.00,1.00,0.67,0.76,1.00,1.00,0.76,0.76,0.67,1.00,0.55",20,,
us,automation def,,,,,,1000,55,3.25,0.00,335000000,Informational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.03,0.13,0.10,0.13,0.05,0.03,0.03,0.01,0.05,0.16,1.00,1.00",20,,
us,back log,,,,,,1000,57,6.34,0.00,30600000,Informational,"Site Links, Video, Adwords Bottom, Video Carousel, Related Searches, Short Videos, AI Overview, Knowledge Panel","0.15,0.19,0.13,0.07,0.08,0.19,0.19,0.15,0.24,0.15,0.15,0.13",20,,
us,batch definition,,,,,,1000,48,0.00,0.00,173000000,Informational,"Video, People Also Ask, Related Searches, Knowledge Panel, Site Links","0.24,0.62,0.36,0.55,0.55,0.55,0.45,0.55,0.81,0.81,1.00,0.81",20,,
us,calculate inventory turnover,,,,,,1000,33,0.44,0.05,12200000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack","0.15,0.15,0.15,0.15,0.13,0.05,0.07,0.19,0.03,0.13,0.43,0.19",20,,
us,capital expense definition,,,,,,1000,32,1.70,0.01,104000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.45,0.36,0.81,0.81,0.81,0.81,0.81,0.81,0.55,0.62,0.81,0.62",20,,
us,cmrp,,,,,,1000,22,2.03,0.06,719000,Informational,"Video, Video Carousel, Related Searches, AI Overview","0.36,0.62,0.81,0.62,0.62,0.62,0.62,0.45,0.62,0.62,0.62,0.55",60,,
us,cmrp certification,,,,,,1000,22,1.53,0.17,207000,Informational,"Video, Video Carousel, Related Searches, AI Overview","0.45,0.62,0.81,0.62,0.81,0.62,0.62,0.62,0.81,0.81,0.81,0.55",75,,
us,compliance in,,,,,,1000,23,3.23,0.00,864000000,Informational,"Instant Answer, Site Links, Video, People Also Ask, Related Searches","0.55,0.10,1.00,0.81,1.00,0.81,1.00,0.06,0.45,0.81,0.81,1.00",20,,
us,condition based maintenance,,,,,,1000,20,4.49,0.27,531000000,Informational,"Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack","0.36,0.45,0.45,0.81,0.55,0.81,1.00,1.00,0.81,0.81,0.55,0.55",20,,
us,cost reduction,,,,,,1000,46,11.24,0.03,539000000,Informational,"Site Links, Video, Related Searches, AI Overview","0.68,0.68,0.52,0.68,0.84,0.68,0.68,0.37,0.52,0.52,0.52,0.37",20,,
us,cycle counts,,,,,,1000,41,3.29,0.06,212000000,Informational,"Image, Related Searches, Short Videos, AI Overview, Knowledge Panel, Video","0.52,0.68,0.37,0.31,0.52,0.46,0.52,0.46,1.00,0.46,0.31,0.37",70,,
us,defects meaning,,,,,,1000,48,0.00,0.00,600000000,Informational,"Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel","0.31,0.52,0.46,0.31,0.84,0.52,0.52,0.37,0.52,0.68,0.84,0.52",70,,
us,define a capital,,,,,,1000,54,0.00,0.00,0,Informational,"Instant Answer, Site Links, Video, Related Searches, Short Videos, AI Overview","0.55,1.00,0.62,0.81,1.00,0.81,0.36,0.08,0.55,1.00,0.30,0.16",20,,
us,define depreciation,,,,,,1000,50,0.00,0.00,33900000,Informational,"People Also Ask, Related Searches, AI Overview, Instant Answer, Site Links, Video","0.24,0.19,0.13,0.15,0.08,0.15,0.13,0.10,0.07,0.24,0.13,0.10",20,,
us,define fracas,,,,,,880,41,0.00,0.00,3580000,Informational,"Video, Related Searches, Knowledge Panel","0.55,0.62,0.62,1.00,0.55,0.55,0.36,0.55,0.62,0.62,0.81,0.81",70,,
us,define scoping,,,,,,1000,21,1.23,0.00,18800000,Informational,"People Also Ask, Related Searches, Knowledge Panel, Video","0.20,0.16,0.16,0.36,0.66,0.24,0.16,0.36,0.13,0.20,0.36,0.16",70,,
us,depreciate definition,,,,,,1000,46,0.03,0.00,41300000,Informational,"Knowledge Panel, Video, Related Searches, Short Videos","0.29,0.20,0.43,0.16,0.20,0.22,0.54,0.16,0.02,0.29,0.29,0.13",70,,
us,depreciating assets,,,,,,1000,59,1.62,0.00,1900000,Informational,"Site Links, Video, People Also Ask, Related Searches, Things To Know, AI Overview","0.54,0.36,0.41,0.36,0.66,0.54,0.36,0.41,0.41,0.41,0.54,0.41",20,,
us,electromagnetic induction motor,,,,,,1000,15,0.74,0.26,11000000,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.13,0.13,1.00,0.36,1.00,0.13,0.07,0.08,0.20,0.16,0.13,0.10",20,,
us,enterprise asset management eam software,,,,,,1000,44,17.07,0.16,364000,"Informational, Commercial","People Also Ask, Related Searches, AI Overview, Site Links, Video Carousel","0.16,0.16,0.41,1.00,0.54,0.66,0.36,0.54,0.54,0.66,0.36,0.24",20,,
us,explain action plan,,,,,,1000,64,0.00,0.00,586000000,Informational,"Related Searches, Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask","0.16,0.07,0.54,0.54,0.66,0.41,0.24,0.07,0.36,1.00,0.54,0.41",20,,
us,failure mode and effect analysis,,,,,,1000,35,0.90,0.04,161000000,Informational,"Image Pack, Site Links, Video, People Also Ask, Related Searches, Things To Know, AI Overview","0.45,0.45,0.81,0.81,0.55,1.00,0.62,0.45,0.62,0.55,0.55,0.81",20,,
us,fracas definition,,,,,,1000,38,0.00,0.00,3590000,Informational,"Related Searches, Knowledge Panel, Video, People Also Ask","0.27,0.36,0.36,0.44,0.27,0.36,0.24,0.20,0.27,0.36,0.27,0.27",70,,
us,geographic info system definition,,,,,,1000,47,0.00,0.00,97900000,Informational,"AI Overview, Site Links, Video, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.00,0.00,1.00,0.81,0.01",20,,
us,induction engine,,,,,,1000,32,0.96,0.17,64400000,Informational,"Related Searches, AI Overview, Site Links, Video, Image, Video Carousel","0.20,0.08,0.04,1.00,0.20,0.80,0.13,0.08,0.16,0.10,0.13,0.36",20,,
us,jit inventory,,,,,,1000,35,6.27,0.09,3610000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video","0.66,0.30,0.41,0.54,0.54,0.36,0.41,0.24,0.16,0.41,0.41,0.24",20,,
us,just in time delivery,,,,,,880,29,6.27,0.01,2030000000,Informational,"Site Links, Video, Video Carousel, Related Searches, AI Overview","0.20,0.24,0.24,0.44,1.00,0.44,0.13,0.16,0.13,0.16,0.30,0.44",20,,
us,lca meaning,,,,,,880,48,0.00,0.00,40900000,Informational,"Image Pack, Site Links, Video, People Also Ask, Related Searches, AI Overview","0.55,0.67,0.55,0.76,0.76,0.76,0.76,0.55,0.76,0.76,1.00,0.76",20,,
us,lead time means,,,,,,1000,41,0.46,0.01,2000000000,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel","0.76,1.00,0.76,0.76,1.00,1.00,1.00,0.67,0.55,0.67,1.00,0.55",20,,
us,lean management six sigma,,,,,,1000,46,2.16,0.49,53700000,Informational,"Video, Video Carousel, Related Searches, AI Overview, Site Links","0.44,0.00,0.00,0.00,0.00,0.00,0.02,0.00,1.00,0.00,0.00,0.12",20,,
us,lubrication meaning,,,,,,1000,48,0.00,0.00,48100000,Informational,"Knowledge Panel, Video, Related Searches","0.52,0.52,0.37,0.52,0.52,0.84,0.31,0.84,0.25,0.52,0.68,0.20",70,,
us,maintenance management system software,,,,,,1000,62,40.15,0.17,326000000,Informational,"Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask","0.24,0.36,0.55,0.81,0.81,1.00,0.81,0.55,0.45,0.55,0.55,0.45",20,,
us,maintenance plan,,,,,,1000,30,10.64,0.12,991000000,Informational,"Video, Adwords Bottom, Video Carousel, Related Searches, Things To Know, AI Overview, Site Links, People Also Ask, See Results About","0.52,0.37,0.37,0.52,0.68,0.52,0.52,0.46,0.52,0.46,0.52,0.68",20,,
us,manince,,,,,,1000,61,5.21,0.01,506000,Informational,"Site Links, Video, Image, Related Searches, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",20,,
us,material mgt,,,,,,1000,32,5.49,0.08,1880000000,Informational,"Video Carousel, Related Searches, AI Overview, Site Links, Video","0.55,0.10,1.00,1.00,1.00,0.81,1.00,0.06,0.45,0.81,0.81,1.00",20,,
us,meaning of facility management,,,,,,720,29,0.00,0.00,394000000,Informational,"Knowledge Panel, Image Pack, Site Links, Video, Related Searches","0.52,0.08,0.00,0.00,0.84,1.00,1.00,0.04,0.25,0.68,0.68,0.84",20,,
us,meaning of plan of action,,,,,,1000,43,0.00,0.00,1190000000,Informational,"Related Searches, Knowledge Panel, Image Pack, Video, People Also Ask","0.16,0.07,0.54,0.54,0.66,0.54,0.24,0.07,0.36,1.00,0.54,0.41",70,,
us,mttf,,,,,,1000,22,3.70,0.01,2190000,Informational,"Image Pack, Site Links, Video, Video Carousel, Related Searches, AI Overview","0.62,0.81,0.62,0.81,0.62,0.62,0.55,0.81,0.81,0.45,1.00,0.81",20,,
us,pert graph,,,,,,1000,44,4.53,0.06,20100000,Informational,"Video, Image, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, AI Overview","0.07,0.05,0.13,0.24,0.03,0.02,0.03,0.13,0.10,0.29,1.00,0.35",75,,
us,qa assurance,,,,,,1000,42,1.60,0.10,87100000,Informational,"Video, Adwords Bottom, Video Carousel, Related Searches, AI Overview, Knowledge Panel, Site Links","0.02,0.04,0.00,0.00,0.19,0.01,0.00,0.02,0.19,0.01,0.01,0.00",20,,
us,qa definition,,,,,,1000,54,0.00,0.00,173000000,Informational,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video","0.41,0.54,0.36,0.30,0.41,0.54,0.41,0.30,0.24,0.13,0.41,0.41",20,,
us,qa services,,,,,,1000,43,52.04,0.06,459000000,Informational,"People Also Ask, Related Searches, Local Pack, Site Links, Video","0.37,0.37,0.37,0.46,0.52,0.37,0.46,0.84,1.00,0.68,0.68,0.84",20,,
us,quality assurance definition,,,,,,1000,62,0.00,0.00,130000000,Informational,"See Results About, AI Overview, Instant Answer, Site Links, Video, Related Searches","0.68,0.84,0.84,0.52,0.52,0.46,0.52,0.31,0.52,0.68,0.46,0.46",20,,
us,ratio asset turnover,,,,,,1000,34,0.16,0.00,18400000,Informational,"Image Pack, Site Links, Video, Related Searches, AI Overview","0.00,0.00,0.00,0.00,1.00,0.29,0.29,0.00,0.00,0.00,0.00,0.00",20,,
us,regulatory compliance meaning,,,,,,1000,54,4.00,0.10,216000000,Informational,"Video, People Also Ask, Related Searches, AI Overview, Knowledge Panel, Site Links","0.31,0.37,0.46,0.52,0.46,0.37,0.31,0.31,0.31,1.00,1.00,0.84",20,,
us,root cause analysis definition,,,,,,1000,46,0.48,0.05,199000000,Informational,"Related Searches, Short Videos, AI Overview, Site Links, Video","0.55,1.00,0.76,1.00,1.00,0.76,0.76,0.76,0.76,1.00,1.00,0.76",20,,
us,root cause definition,,,,,,1000,37,0.51,0.01,554000000,Informational,"Featured Snippet, People Also Ask, Related Searches, Site Links, Video","0.45,0.62,0.55,0.62,0.62,0.62,0.62,0.55,0.81,1.00,0.81,0.81",20,,
us,root cause meaning,,,,,,1000,26,0.45,0.01,600000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.45,0.55,0.62,0.55,0.62,0.55,0.55,0.45,0.62,1.00,0.81,0.62",20,,
us,smart track,,,,,,1000,20,3.16,0.60,1730000000,Informational,"Image Pack, Site Links, Video, People Also Ask, Related Searches, AI Overview","0.37,0.46,0.68,0.52,0.52,0.52,1.00,0.37,0.68,0.25,0.68,0.31",20,,
us,social governance,,,,,,1000,65,3.00,0.09,300000000,Informational,"Related Searches, Short Videos, Things To Know, AI Overview, Knowledge Panel, Video, People Also Ask","0.03,0.44,0.13,0.29,0.07,0.05,0.05,0.03,0.05,0.04,0.02,0.10",70,,
us,software maintenance,,,,,,1000,36,13.93,0.05,590000000,Informational,"Site Links, Video, Video Carousel, Related Searches, AI Overview, Knowledge Panel","0.30,0.24,0.24,0.30,0.30,0.34,0.34,0.44,0.44,0.30,0.16,0.44",20,,
us,sop full form,,,,,,1000,0,2.20,0.02,216000000,Informational,"Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Instant Answer, Image Pack, Video","0.67,0.76,1.00,0.76,1.00,0.76,0.76,1.00,0.67,0.67,0.76,0.67",,,
us,sop operations,,,,,,1000,50,3.91,0.16,77400000,Informational,"Related Searches, Short Videos, AI Overview, Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask","0.23,0.02,0.00,0.02,0.05,0.02,0.19,0.01,0.08,0.02,0.81,0.00",20,,
us,stock turnover formula,,,,,,1000,32,0.62,0.03,56200000,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Knowledge Panel, Site Links, Video, Video Carousel","0.04,0.66,1.00,0.18,0.01,0.24,0.03,0.05,0.05,0.02,0.08,0.07",20,,
us,the five whys,,,,,,1000,43,1.02,0.02,713000000,Informational,"Related Searches, AI Overview, Video, Adwords Bottom","0.30,0.41,0.41,0.79,0.66,0.41,0.36,0.41,0.41,0.41,0.41,0.36",90,,
us,trouble shoot,,,,,,1000,56,1.90,0.01,1040000000,Informational,"Related Searches, Discussions And Forums, Knowledge Panel, Video, Video Carousel","0.41,0.41,0.41,0.41,0.54,0.41,0.36,0.36,0.54,0.41,0.54,0.30",70,,
us,turnaround time meaning,,,,,,1000,26,0.00,0.00,144000000,Informational,"Related Searches, AI Overview, Knowledge Panel, Site Links, Video","0.30,0.36,0.54,0.30,0.41,0.54,0.41,0.36,0.54,0.36,0.41,0.41",20,,
us,turnover ratio,,,,,,1000,31,0.96,0.01,114000000,Informational,"Image Pack, Video, Video Carousel, People Also Ask, Related Searches, See Results About, AI Overview","0.34,0.30,0.44,0.34,0.44,0.24,0.24,0.24,0.24,0.30,0.55,0.30",75,,
us,u.i.d.,,,,,,1000,54,0.00,0.00,202000000,Informational,"Knowledge Panel, Site Links, Video, Video Carousel, Related Searches, AI Overview","0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00",20,,
us,vehicle fleet management,,,,,,1000,40,24.86,0.12,124000000,Informational,"Adwords Middle, AI Overview, Site Links, Video, Adwords Bottom, Related Searches","0.24,0.62,0.55,0.55,0.81,0.81,0.81,1.00,1.00,0.62,0.62,1.00",20,,
us,vibration sensors,,,,,,1000,19,4.53,1.00,57500000,Informational,"Site Links, Video, Image, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.45,0.81,0.45,0.36,0.45,0.62,0.55,0.62,0.81,0.81,0.81,0.62",20,,
us,vibration testing,,,,,,1300,20,2.42,0.37,196000000,Informational,"Image Pack, Site Links, Video, Image, Adwords Bottom, Related Searches, AI Overview","0.54,0.54,0.41,0.41,0.36,0.66,0.36,0.54,0.36,0.36,0.41,0.41",20,,
us,waste define,,,,,,1000,41,0.00,0.00,371000000,Informational,"Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.25,0.25,0.68,0.84,1.00,0.68,0.37,0.37,0.37,0.52,0.46,0.46",20,,
us,what does apprentice mean,,,,,,1000,42,0.00,0.00,71200000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, Short Videos","0.36,0.36,0.41,0.54,0.79,0.41,0.10,0.30,0.41,0.30,0.79,0.79",20,,
us,what does kaizen mean,,,,,,880,56,0.17,0.01,5940000,Informational,"Site Links, Video, Related Searches, See Results About, AI Overview, Instant Answer","0.67,0.76,0.67,0.76,0.67,0.76,0.67,0.76,0.76,0.76,1.00,0.76",20,,
us,what does lead time mean,,,,,,880,42,0.47,0.01,1620000000,Informational,"Instant Answer, Site Links, Video, People Also Ask, Related Searches, Short Videos","0.36,0.76,0.76,0.67,0.67,0.67,1.00,0.76,0.76,1.00,0.76,0.67",20,,
us,what does troubleshoot mean,,,,,,1000,0,0.00,0.00,4350000000,Informational,"Site Links, Video, People Also Ask, Related Searches, Short Videos, Knowledge Panel","0.55,0.67,0.76,0.76,1.00,0.76,0.67,0.67,0.76,1.00,1.00,0.76",,,
us,what is a lubrication,,,,,,1000,18,0.00,0.01,63100000,Informational,"Site Links, Video, Video Carousel, Related Searches, See Results About, Short Videos, AI Overview","0.29,0.04,0.01,0.81,0.81,0.07,0.00,0.00,0.20,0.02,0.54,1.00",20,,
us,what is a regression analysis,,,,,,1000,54,0.97,0.01,118000000,Informational,"AI Overview, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.24,0.24,0.41,0.36,0.79,0.30,0.20,0.54,0.24,0.54,1.00,0.54",20,,
us,what is a work order,,,,,,1000,31,0.00,0.00,7320000000,Informational,"People Also Ask, Related Searches, Image Pack, Site Links, Video, Featured Snippet","0.55,0.81,0.81,0.81,0.81,0.81,1.00,0.62,0.81,0.62,0.62,0.45",20,,
us,what is administration,,,,,,1000,38,0.00,0.00,3060000000,Informational,"See Results About, Short Videos, Knowledge Panel, Site Links, Video, People Also Ask, Related Searches","0.24,0.44,0.20,0.55,0.24,0.34,0.44,0.44,0.44,0.65,0.44,0.24",20,,
us,what is an action plan,,,,,,1000,42,0.66,0.01,2880000000,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.41,0.54,0.54,0.41,0.41,0.54,0.30,0.20,0.41,0.66,0.54,0.36",20,,
us,what is an rca,,,,,,1000,44,0.00,0.00,141000000,Informational,"AI Overview, Video Carousel, Related Searches","0.24,0.30,0.20,0.24,0.36,0.66,0.41,0.54,0.24,1.00,0.41,0.41",90,,
us,what is asset,,,,,,1000,58,0.19,0.01,3080000000,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Instant Answer, Image Pack, Site Links, Video","0.34,0.82,0.34,0.24,0.34,0.00,0.44,0.55,0.34,0.44,0.55,0.24",20,,
us,what is calibration,,,,,,1000,34,1.12,0.01,110000000,Informational,"Instant Answer, Image Pack, Video, People Also Ask, Related Searches, AI Overview","0.62,0.62,0.62,0.62,0.81,0.62,0.55,0.62,0.62,0.81,0.81,0.81",20,,
us,what is fleet management,,,,,,1000,14,3.75,0.07,230000000,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.52,0.84,0.68,0.52,0.52,0.84,0.46,0.52,0.52,0.46,0.46,0.31",20,,
us,what is fmea,,,,,,1000,34,0.67,0.01,3840000,Informational,"Related Searches, AI Overview, Site Links, Video","0.45,0.62,0.55,1.00,0.81,0.81,0.81,0.62,0.81,0.62,0.81,0.62",20,,
us,what is inventory turnover,,,,,,1000,44,0.60,0.02,50500000,Informational,"Image Pack, Site Links, Video, Video Carousel, Related Searches, Short Videos, AI Overview","0.52,0.46,0.68,0.68,0.68,0.46,0.37,0.31,0.31,0.52,0.84,0.52",20,,
us,what is oee,,,,,,880,38,1.89,0.04,7950000,Informational,"Site Links, Video, Related Searches, AI Overview","0.55,0.67,0.55,0.67,0.76,0.67,0.67,1.00,1.00,1.00,1.00,1.00",20,,
us,what is remote terminal,,,,,,1000,21,0.00,0.00,189000000,Informational,"Video, Video Carousel, Related Searches, AI Overview","0.76,1.00,1.00,1.00,1.00,0.76,0.76,0.08,0.55,0.76,0.76,0.76",90,,
us,what is scoping,,,,,,1000,16,0.00,0.00,19800000,Informational,"People Also Ask, Related Searches, Knowledge Panel, Video","0.68,0.84,0.31,0.84,0.37,0.20,0.68,0.25,0.52,0.46,0.52,0.68",70,,
us,whats an asset,,,,,,1300,57,0.00,0.00,622000000,Informational,"Instant Answer, Site Links, Video, Related Searches, AI Overview","0.30,0.34,0.34,0.44,0.44,0.44,0.30,0.30,0.34,0.44,0.44,0.20",20,,
us,whats an sop,,,,,,1000,27,1.85,0.03,277000000,Informational,"People Also Ask, Related Searches, AI Overview, Site Links, Video","0.13,0.24,0.27,0.36,0.36,0.36,0.27,0.27,0.36,0.36,0.36,0.27",20,,
us,work order management system,,,,,,1000,25,31.20,0.29,2040000000,"Informational, Transactional","Related Searches, Adwords Middle, AI Overview, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask","0.45,0.45,0.45,0.62,0.55,0.62,0.81,0.81,0.81,0.81,0.81,1.00",20,,
us,action plan meaning,,,,,,880,53,0.00,0.00,1250000000,Informational,"Image Pack, Site Links, Video, Related Searches, Knowledge Panel","0.24,0.41,0.41,0.16,0.41,0.20,0.16,0.20,1.00,0.54,0.30,0.30",20,,
us,action planning,,,,,,880,48,3.04,0.05,3060000000,Informational,"Knowledge Panel, Video, Video Carousel, Related Searches, AI Overview","0.52,0.52,0.52,0.46,0.31,0.52,0.31,0.68,0.37,0.52,0.68,0.31",70,,
us,anomaly detector,,,,,,880,58,6.68,0.09,11900000,Informational,"Video, Image, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links","0.16,0.00,1.00,0.62,0.62,0.62,0.62,0.62,0.45,0.81,0.55,0.81",20,,
us,asset mapping,,,,,,880,24,8.39,0.12,367000000,Informational,"AI Overview, Image Pack, Video, Image, Adwords Bottom, Related Searches","0.08,0.27,0.27,0.16,0.36,0.27,0.13,0.27,0.20,0.24,0.27,0.27",75,,
us,asset performance management software,,,,,,880,41,16.39,0.06,203000000,Informational,"Adwords Bottom, Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.04,0.45,0.36,1.00,0.81,1.00,0.16,0.20,0.81,0.55,0.55,0.81",20,,
us,asset tagging,,,,,,880,27,17.06,1.00,174000000,Informational,"Related Searches, AI Overview, Image Pack, Site Links, Video, Adwords Bottom","0.45,0.55,0.36,0.62,0.45,0.55,0.55,0.62,0.62,0.45,0.55,0.81",20,,
us,asset turnover equation,,,,,,880,28,0.00,0.00,16300000,Informational,"Video, Video Carousel, Related Searches, AI Overview, Image Pack, Site Links","0.34,0.34,0.65,0.07,0.82,0.08,0.07,0.16,0.05,0.20,0.04,0.44",20,,
us,asset turnover ratio formula,,,,,,880,28,0.00,0.00,9660000,Informational,"Image Pack, Site Links, Video, Video Carousel, Related Searches, AI Overview","0.24,0.10,0.36,0.36,0.36,0.20,0.16,0.10,0.08,0.20,0.20,0.36",20,,
us,blanket purchase order,,,,,,880,30,6.57,0.02,107000000,Informational,"Knowledge Panel, Site Links, Video, Related Searches, AI Overview","0.72,0.88,0.88,0.88,0.88,0.88,0.88,0.72,0.72,0.72,1.00,0.72",20,,
us,cafm software,,,,,,880,14,13.93,0.11,674000,"Informational, Commercial","AI Overview, Site Links, Video, Video Carousel, Related Searches","0.67,0.55,0.45,0.67,0.67,0.76,1.00,1.00,0.67,0.45,0.67,0.76",20,,
us,calibration defined,,,,,,320,41,1.63,0.00,99500000,Informational,"Site Links, Video, Video Carousel, Related Searches, Short Videos, Knowledge Panel","0.04,0.05,0.00,0.19,0.02,0.04,0.08,0.00,0.02,0.00,1.00,0.02",20,,
us,callibration,,,,,,880,51,6.38,0.02,122000000,Informational,"Instant Answer, Knowledge Panel, Site Links, Video, Adwords Bottom, Video Carousel, Things To Know, People Also Ask, Related Searches","0.84,0.52,0.25,0.46,0.31,0.52,0.20,0.52,0.31,0.37,0.46,0.31",20,,
us,cmms maintenance software,,,,,,880,60,23.37,0.06,2090000,Informational,"Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Things To Know, AI Overview, Site Links, Video","0.32,0.59,0.59,0.72,0.72,1.00,1.00,1.00,0.88,0.88,1.00,0.72",20,,
